ticker,name,locale,currency 
GS-D,"Goldman Sachs Group, Inc. (Each representing 1/1000th Interest in a Share of Floating Rate Non-cumul",US,USD
GS-J,"GOLDMAN SACHS GROUP, INC. 5.50%  SER J",US,USD
GS-K,"GOLDMAN SACHS GROUP, INC. THE 6.375%",US,USD
GS-N,"Goldman Sachs Group, Inc., The Depositary Shares, Each Representing 1/1,000th Interest in a Share of",US,USD
GSAC,GelStat Corporation Common Stock,US,USD
GSAG,Global Security Agency Inc,US,USD
GSAH,GS Acquisition Holdings Corp II,US,USD
GSAH U,"GS Acquisition Holdings Corp II Units, each consisting of one share of Class A Common Stock and one-",US,USD
GSAH.WS,"GS Acquisition Holdings Corp II Redeemable Warrants, each whole warrant exercisable for one share of",US,USD
GSAOF,Grupo Sanborns S.A.,US,USD
GSAOY,Grupo Sanborns SAB DE CV Sponsored ADR (Mexico),US,USD
GSAQU,Global Synergy Acquisition Corp. Units,US,USD
GSAT,"Globalstar, Inc.",US,USD
GSB,"GlobalSCAPE, Inc.",US,USD
GSBC,"Great Southern Bancorp, Inc. Common Stock",US,USD
GSBD,"Goldman Sachs BDC, Inc.",US,USD
GSBX,Golden State Bancorp Common Stock,US,USD
GSC,GS Connect S&P GSCI Enhanced Commodity Total Return Strategy Index ETN (maturity subject to postpone,US,USD
GSCB,Greater Sacramento Bancorp,US,USD
GSCCF,Ioneer Ltd Ordinary Shares,US,USD
GSCE,GOLDMAN SACHS GROUP INC Other   05/08/2037,US,USD
GSCRF,GSH Corporation Limited,US,USD
GSCY,"Global Security & Intelligence Group, Inc.",US,USD
GSD,Devonian Health Group Inc,US,CAD
GSDC,Goldsands Development Company Common Stock,US,USD
GSDHF,GSD Holding,US,USD
GSDT,GSDT Fintech Group Inc. Common Stock,US,USD
GSEBF,Grupo Simec S.A.B. de C.V.,US,USD
GSEE,Goldman Sachs MarketBeta Emerging Markets Equity ETF,US,USD
GSEFF,Convivio Ordinary Shares,US,USD
GSEG,Satya Worldwide Inc,US,USD
GSEN,GS EnviroServices Inc,US,USD
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,US,USD
GSEW,Goldman Sachs Equal Weight U.S. Large Cap Equity ETF,US,USD
GSF,Gore Street Energy Storage Fund Plc,US,GBX
GSFD,"Global Seafood Technologies, Inc. Common Stock",US,USD
GSFI,"Green Stream Holdings, Inc. Common Stock",US,USD
GSFVF,"Gasfrac Energy Services, Inc. Ordinary Shares (Canada)",US,USD
GSG,iShares S&P  GSCI Commodity-Indexed Trust,US,USD
GSGG,GSG Group Inc. Common Stock,US,USD
GSGTF,Gensight Biologics SA Ordinary Shares (France),US,USD
GSH,Guangshen Railway Co. Ltd,US,USD
GSHD,"Goosehead Insurance, Inc. Class A Common Stock",US,USD
GSHHY,Guangshen Railway Co. Ltd American Depositary Receipts - Sponsored (China),US,USD
GSHN,Gushen Inc Common Stock,US,USD
GSHSP,"Goldman Sachs Group, Inc.",US,USD
GSHTU,Gores Holdings II Inc,US,USD
GSID,Goldman Sachs MarketBeta International Equity ETF,US,USD
GSIE,Goldman Sachs ActiveBeta International Equity ETF,US,USD
GSIG,Goldman Sachs Access Investment Grade Corporate 1-5 Year Bond ETF,US,USD
GSIH,GENERAL STL HLDGS INC Common Stock,US,USD
GSIL,General Store International Corporation (The) Common Stock,US,USD
GSISF,"Genesis Minerals Limited, Perth WA Ordinary Shares (Australia)",US,AUD
GSIT,GSI Technology Common Stock,US,USD
GSJ,Grupo Empresarial San Jose S A,US,EUR
GSJY,Goldman Sachs ActiveBeta Japan Equity ETF,US,USD
GSK,GlaxoSmithKline plc,US,USD
GSKKF,Goldseek Res Inc Common Stock (Canada),US,USD
GSKY,"GreenSky, Inc. Class A Common Stock",US,USD
GSL,"Global Ship Lease, Inc.",US,USD
GSL-B,"GLOBAL SHIP LEASE, INC. 8.75%  SER B",US,USD
GSLC,Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF,US,USD
GSLD,"Global Ship Lease, Inc. 8.00% Senior Notes due 2024",US,USD
GSLO,"Go Solar USA, Inc. Common Stock",US,USD
GSM,Ferroglobe PLC Ordinary Shares,US,USD
GSMF,Equity Development Investment Tbk,US,IDR
GSMG,Glory Star New Media Group Holdings Limited Ordinary Share,US,USD
GSMGF,Indiana Res Ltd Ordinary Shares,US,USD
GSMGW,Glory Star New Media Group Holdings Limited Warrant expiring 2/13/2025,US,USD
GSMI,Ginebra San Miguel Inc.,US,PHP
GSML,"G&S Minerals, Inc. Common Stock",US,USD
GSNC,Global eScience Corporation Common Stock,US,USD
GSOL,Global Sources Ltd.,US,USD
GSON,Grayson Bankshares Inc.,US,USD
GSP,Barclays Bank PLC iPath Exchange Traded Notes due 2036 Linked to GSCI Total Return Index,US,USD
GSPAQ,Gastar Exploration Inc.,US,USD
GSPBQ,Gastar Exploration Inc.,US,USD
GSPE,"Gulfslope Energy, Inc. Common Stock",US,USD
GSPH,Geospatial Corporation Common Stock,US,USD
GSPI,Green Star Products Inc,US,USD
GSPT,Golden Star Enterprises Ltd. Common Stock,US,USD
GSPXF,Gasporox AB,US,SEK
GSPY,Gotham Enhanced 500 ETF,US,USD
GSQD U,"G Squared Ascend I Inc. Units, each consisting of one Class A ordinary share and one-fifth of one Wa",US,USD
GSRCF,GSP RESOURCE CORP COM (Canada),US,USD
GSRS,Gold Coast Resources Inc.,US,USD
GSRX,GSRX Industries Inc. Common Stock,US,USD
GSS,Golden Star Resources Ltd.,US,USD
GSSC,GS ActiveBeta U.S. Small Cap Equity ETF,US,USD
GSSIF,Genesis Metals Corp,US,USD
GSSPF,GENESIS EMERGING MARKETS FUND LTD PART RED PREF SHS GBP (Guernsey),US,USD
GSSRF,Gossan Resources Ltd Ordinary Shares (Canada),US,USD
GSST,Goldman Sachs Access Ultra Short Bond ETF,US,USD
GSTB,Great State Bank Wilkesboro NC,US,USD
GSTCQ,Gastar Exploration Inc.,US,USD
GSTEF,Gore Street Energy Storage Fund Plc,US,USD
GSTN,"GreyStone Digital Technology, Inc. Common Stock",US,USD
GSTX,Graphene & Solar Technologies Ltd. Common Stock,US,USD
GSTY,Green St. Energy Inc,US,USD
GSUM,Gridsum Holding Inc. American Depositary Shares,US,USD
GSUS,Goldman Sachs MarketBeta U.S. Equity ETF,US,USD
GSUXF,Golden Sun Mining Corp. Common Shares,US,USD
GSV,Gold Standard Ventures Corp.,US,USD
GSVC,Sutter Rock Capital Corp,US,USD
GSVI,"GSV, Inc. Common Stock",US,USD
GSWTF,Getswift Ltd. Ordinary Shares (Australia),US,USD
GSX,GSX Techedu Inc.,US,USD
GSY,Invesco Ultra Short Duration ETF,US,USD
GT,The Goodyear Tire & Rubber Company Common Stock,US,USD
GTAA,AdvisorShares Morgan Creek Global Tactical ETF,US,USD
GTAGF,Golden Tag Res Ltd Ordinary Shares,US,USD
GTARF,GTA Financecorp Inc Common Shares,US,USD
GTAT,"GT Advanced Technologies, Inc. Common Stock NEW",US,USD
GTATQ,GT Advanced Technologies Inc,US,USD
GTBAF,GREAT BEAR RES LTD NEW CL A (Canada),US,USD
GTBDF,Great Bear Resources Ltd,US,USD
GTBIF,Green Thumb Industries Inc Sub Vtg Shares (Canada),US,USD
GTBP,"GT Biopharma, Inc. Common Stock",US,USD
GTCDF,Getty Copper Inc Ordinary Shares (Canada),US,USD
GTCH,"GBT Technologies, Inc. Common Stock",US,USD
GTCP,Georgetown Corporation Common Stock,US,USD
GTCXY,GT Capital Holdings Inc. American Depositary Receipts (Unsponsored) (Phillipines),US,USD
GTDNF,GBST Holdings Ltd.,US,USD
GTE,Gran Tierra Energy Inc.,US,USD
GTEC,Greenland Technologies Holding Corporation Ordinary Shares,US,USD
GTECW,Greenland Technologies Holding Corporation Warrant Exp 04/27/2025,US,USD
GTEH,"GenTech Holdings, Inc. Common Stock",US,USD
GTES,Gates Industrial Corporation plc,US,USD
GTGDF,GT Gold Corp. Ordinary Shares (Canada),US,USD
GTGED,G2 Technologies Corp Common Shares,US,USD
GTGEF,G2 Technologies Corp Common Shares,US,USD
GTGFF,Great Thunder Gold Corp. Ordinary Shares,US,USD
GTGP,"Global Technologies Group, Inc. Common Stock",US,USD
GTGT,"GTG Ventures, Inc. NewCommon Stock",US,USD
GTH,Genetron Holdings Limited ADS,US,USD
GTHDF,GENESIS TECHNOLOGY INC Ordinary Shares  Taiwan(TW ),US,USD
GTHKF,Genting Hong Kong Ltd. Ordinary Shares (Bermuda),US,USD
GTHOF,GT Capital Holdings Inc Common Stock (Phillippines),US,USD
GTHP,GUIDED THERAPEUTICS INC Common Stock,US,USD
GTHPD,Guided Therapeutics Inc,US,USD
GTHR,"GeneThera, Inc. Common Stock (NV)",US,USD
GTHX,"G1 Therapeutics, Inc. Common Stock",US,USD
GTI,Grand Twins International (Cambodia) Plc,US,KHR
GTII,"Global Tech Industries Group, Inc. Common Stock",US,CAD
GTIJY,Guotai Junan International Holdings Limited,US,USD
GTIM,Good Times Restaurants Inc. Common Stock,US,USD
GTIP,Goldman Sachs Access Inflation Protected USD Bond ETF,US,USD
GTIV,Gentiva Health Services Inc,US,USD
GTKP,Gatekeeper USA Inc New Common Shares,US,USD
GTKYY,GTech Spa,US,USD
GTLA,GT Legend Automotive Holdings Inc  Common Stock,US,USD
GTLL,"Global Technologies, Ltd. Global Technologies Ltd",US,USD
GTLS,"Chart Industries, Inc.",US,USD
GTMAF,GRUPO TMM SA SHS -A- (Mexico),US,USD
GTMAY,Grupo TMM S.A. American Depositary Shares,US,USD
GTMEF,Globe Telecom Inc Ordinary Shares (Phillippines),US,USD
GTMEY,Globe Telecom Inc Unsponsored ADR (Philippines),US,USD
GTMIF,Gastem Inc Common Shares (Canada),US,USD
GTMM,The Guitammer Company Common,US,USD
GTMUF,Giant Manufacture Co Ltd Ordinary Shares (Taiwan),US,TWD
GTN,"Gray Television, Inc.",US,USD
GTN.A,"Gray Television, Inc. Class A",US,USD
GTNLF,"GTN LTD, ORDINARY FULLY PAID (Australia)",US,USD
GTNM,Golden Time Network Marketing Limited Common Stock,US,USD
GTO,Invesco Total Return Bond ETF,US,USD
GTOFF,Gemalto,US,USD
GTOMY,Gemalto,US,USD
GTOPQ,Genitope Corp,US,USD
GTOR,Gold Torrent Inc,US,USD
GTPS,"Great American Bancorp, Inc. (DE) Common Stock",US,USD
GTRL,"Get Real USA, Inc Common Stock",US,USD
GTRRF,G2R Inc.,US,USD
GTRZF,Pacific Vector Holdings Inc,US,USD
GTS,Triple-S Management Corporation,US,USD
GTSIF,LOBE SCIENCES LTD Common Stock,US,USD
GTSO,"Green Technology Solutions, Inc. Common Stock",US,USD
GTT,"GTT Communications, Inc.",US,USD
GTTCF,Gattaca PLC Ordinary Shares (United Kingdom),US,USD
GTTJ,GTJ REIT Inc,US,USD
GTTL,Getelman Corp Common Stock,US,USD
GTTXF,LumX Group Ltd,US,USD
GTU,Central GoldTrust,US,USD
GTVH,GOLDEN TRIANGLE VENTURES INC Common Stock,US,USD
GTVI,Joway Health Industries Group Inc. Common Stock,US,USD
GTWCF,Greentown China Holdings Limited Ordinary Shares (Cayman Islands),US,USD
GTWN,Georgetown Bancorp Inc (MA),US,USD
GTX,Garrett Motion Inc. Common Stock,US,USD
GTXI,Oncternal Therapeutics Inc,US,USD
GTXMQ,GARRETT MOTION INC Common Stock,US,USD
GTXO,GTX Corp. Common Stock,US,USD
GTY,Getty Realty Corp.,US,USD
GTYH,"GTY Technology Holdings, Inc. Common Stock",US,USD
GTYHU,GTY Technology Holdings Inc,US,USD
GTYHW,"GTY Technology Holdings, Inc. Warrants",US,USD
GUA,Gulf Power Company,US,USD
GUAA,Guaranty Bancorp Inc Common Stock,US,USD
GUANF,Guinness Anchor Bhd,US,USD
GUARL,GT Bank Plc,US,USD
GUARY,Guaranty Tr Bk Plc Sponsored GDR Reg S (Nigeria),US,USD
GUAZY,Yuexiu Property Company Limited,US,USD
GUDB,Sage ESG Intermediate Credit ETF,US,USD
GUDDY,GUD Holdings Ltd Unsponsored American Depository Receipt (Australia),US,USD
GUDHF,"GUD Holdings, Ltd. Ordinary Shares (Australia)",US,USD
GUDNF,Guangdong Yueyun Trans Co Ltd Shares H (China),US,USD
GUERF,Guerbet SA Ordinary Shares (France),US,USD
GUESF,Guestlogix Inc Common (Canada),US,USD
GUEXF,"Guardian Exploration, Inc.",US,USD
GUFAF,Grupo Famsa Sa De Cv Shares -A- (Mexico),US,USD
GUHI,Global Unicorn Holdings Inc,US,USD
GUID,Guidance Software Inc.,US,USD
GUKYF,Gulf Keystone Petroleum Limited Ordinary Shares,US,USD
GULD,Gold Hill Resources Inc,US,USD
GULDF,GUILD ESPORTS PLC Ordinary Shares,US,USD
GULF,WisdomTree Middle East Dividend Fund,US,USD
GULRF,Guoco Group .50 Par Ordinary Shares,US,USD
GULRY,Guoco Group Limited Unsponsored ADR (Hong Kong),US,USD
GULSF,Gulf Shores Resources Ltd,US,USD
GULTU,GULF COAST ULTRA DEEP RTY TR Unit,US,USD
GUMCF,Gourmet Master Co Ltd Ordinary Shares (Cayman Islands),US,TWD
GUMIF,GUMI INC SHS (Japan),US,USD
GUNGF,"Gungho Online Entertainment Inc, Tokyo Ordinary shares (Japan)",US,USD
GUNR,FlexShares Global Upstream Natural Resources Index Fund,US,USD
GUNYF,GUNOSY INC Common Shares,US,USD
GUOCY,Guocoland Ltd Unsponsored ADR (Singapore),US,USD
GUOHF,Grupo Radio Centro SA de CV A Shares (Mexico),US,USD
GUOLF,GUOCOLAND LTD Ordinary Shares,US,USD
GUORF,GL LTD Ordinary Shares,US,USD
GUORY,GL Ltd American Depositary Receipts - Unsponsored,US,USD
GUOSF,GUOTAI JUNAN SECURITIES CO LTD Ordinary Shares BEARER\SHARES H\02611 China(CN),US,USD
GUOTF,Guotai Junan International Holdings Limited,US,USD
GUR,Guril,US,MNT
GURE,"Gulf Resources, Inc. (NV) Common Stock",US,USD
GURI,Global X Guru International Index ETF,US,USD
GUROF,Guru Organic Energy Co Common Stock (Canada),US,USD
GURU,Global X Guru Index ETF,US,USD
GURX,Global X Guru Small Cap Index ETF,US,USD
GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X Shares,US,USD
GUT,GABELLI UTILITY TRUST,US,USD
GUT-A,Gabelli Utility Trust 5.625% Ser A Cumul Pfd Shs,US,USD
GUT-C,Gabelli Utility Trust   5.375% Series C Cumulative Preferred Shares,US,USD
GUYFF,Guyana Goldfields Inc New Ordinary Shares (Canada),US,USD
GUYGF,G2 Goldfields Inc Common Shares,US,USD
GUZBY,Grupo Herdez S.A.B. DE C.V,US,USD
GUZOF,Grupo Herdez Sab de CV Ordinary Shares (Mexico),US,USD
GV,Goldfield Corporation,US,USD
GVA,Granite Construction Inc.,US,USD
GVAL,Cambria Global Value ETF,US,USD
GVBT,Green Vision Biotechnology Corp. Common Stock,US,USD
GVCM,Geovic Mining Corp,US,USD
GVCPF,Geovencap Inc. Ordinary Shares (Canada),US,USD
GVCXF,GVIC Communications Corporation Class C Common Shares,US,USD
GVDBF,Givaudan Ag Ordinary Shares,US,USD
GVDI,"Golden Valley Development, Inc.  NEW Common Stock",US,USD
GVDNY,Givaudan SA Unsponsored ADR (Switzerland),US,USD
GVFF,Greenville Federal Financial Corp Common Stock,US,USD
GVFG,Gerova Financial Group Ltd Common Stock,US,USD
GVFGU,Gerova Financial Group Ltd Unit,US,USD
GVHIB,"Global Vision Holdings, Inc. Class B Common Stock",US,USD
GVI,iShares Intermediate Government/Credit Bond ETF,US,USD
GVIP,Goldman Sachs Hedge Industry VIP ETF,US,USD
GVLGF,Sierra Growth Corp,US,USD
GVLMF,Greenvale Mining N L  Ord Ordinary Shares,US,USD
GVLMY,Greenvale Mining Limited American Depositary Receipts - Unsponsored,US,USD
GVMUF,GVIC Communications Corp New Cl B Vtg Common shares (Canada),US,USD
GVP,"GSE Systems, Inc. Common Stock",US,USD
GVSI,Good Vibrations Shoes Inc. Common Stock,US,USD
GVT,Columbia Select Large Cap Value ETF,US,USD
GVXNF,NOMAD RTY CO LTD Common Shares,US,USD
GVXXF,Goviex Uranium Inc Ordinary Shares Cl A (Canada),US,USD
GVYB,GOLDEN VY BANCSHARES INC Common Stock,US,USD
GWAC,Good Works Acquisition Corp. Common Stock,US,USD
GWACU,Good Works Acquisition Corp. Unit,US,USD
GWACW,Good Works Acquisition Corp. Warrant,US,USD
GWAXF,GWA GROUP LTD Ordinary Shares Australia(AU ),US,USD
GWAXY,GWA Group Limited American Depositary Receipts - Unsponsored,US,USD
GWB,"Great Western Bancorp, Inc.",US,USD
GWBK,GATEWAY BK F S B OAKLAND CALIF Common Stock,US,USD
GWBU,Great Wall Builders Ltd,US,USD
GWDCQ,Growers Direct Coffee Company Inc,US,USD
GWECY,Glow Energy Public Co. Ltd.,US,USD
GWEFF,Glow Energy Public Co Ltd Shares Foreign Registered (Thailand),US,USD
GWGH,"GWG Holdings, Inc Common Stock",US,USD
GWGWF,GWR Global Water Resources Corp,US,USD
GWHP,Global Wholehealth Partners Corporation Common Stock,US,USD
GWIN,"Glorywin Entertainment Group, Inc. Common Stock",US,USD
GWIO,"Great Western Iron Ore Properties, Inc. Common Stock",US,USD
GWLIF,Great West Lifeco Inc Ordinary Shares (Canada),US,USD
GWLLF,Great Wall Motor Company Ltd Ordinary Shares H (China),US,USD
GWLLY,Great Wall Motor Company Ltd Unsponsored ADR (China),US,USD
GWLOF,Great West Lifeco Inc 1st Preferred Series F 5.9% (Canada),US,USD
GWLXF,Great-West Lifeco Inc.,US,USD
GWMCF,Great Western Mining Corp Plc,US,USD
GWMGF,"Great Western Minerals Group, Ltd. Ordinary Shares (Canada)",US,USD
GWNCF,Goldwin Inc,US,JPY
GWON,Grandwon Corp. Common Stock,US,USD
GWOX,"Goodheart-Willcox Company, Inc. (The) Common Stock",US,USD
GWPC,"Wholehealth Products, Inc. Common Stock",US,USD
GWPD,"GP Solutions, Inc. Common Stock",US,USD
GWPH,GW Pharmaceuticals Plc American Depositary Shares,US,USD
GWPRF,GW Pharmaceuticals Plc GW Pharmaceuticals Plc,US,USD
GWPTY,Growthpoint Properties Ltd.,US,USD
GWR,Global Water Resources Inc,US,CAD
GWRE,"GUIDEWIRE SOFTWARE, INC.",US,USD
GWRHF,Genworth Mortgage Insurance Australia Limited,US,AUD
GWRRF,Engold Mines Ltd Ordinary Shares,US,USD
GWRS,"Global Water Resources, Inc. Common Stock",US,USD
GWRU,Genesee & Wyoming Inc.,US,USD
GWSAD,Gowest Gold Ltd,US,USD
GWSAF,Gowest Gold Ltd Ordinary Shares,US,USD
GWSN,"Gulf West Security Network, Inc. Common Stock",US,USD
GWSO,"Global Warming Solutions, Inc. Common Stock",US,USD
GWSV,"Glacier Water Services, Inc.",US,USD
GWSVP,"Glacier Water Services, Inc.",US,USD
GWTI,"Greenway Technologies, Inc. Common Stock",US,USD
GWTNF,Grande West Transn Group Inc Ordinary Shares (Canada),US,USD
GWTR,"Global Water Technologies, Inc. Common Stock",US,USD
GWW,"W.W. Grainger, Inc.",US,USD
GWWTF,GROWTHPOINT PROPERTIES LTD Ordinary Shares (South Africa),US,USD
GWX,SPDR S&P International Small Cap ETF,US,USD
GWYNF,Genoway Ordinary Shares  France (FR),US,USD
GWYT,Greenway Technology Common Stock,US,USD
GXC,SPDR S&P China ETF,US,USD
GXF,Global X FTSE Nordic Region ETF,US,USD
GXG,Global X MSCI Colombia ETF,US,USD
GXGX,GX Acquisiton Corp. Class A Common Stock,US,USD
GXGXU,GX Acquisiton Corp. Unit,US,USD
GXGXW,GX Acquisiton Corp. Warrant,US,USD
GXMLF,Intercontinental Gold & Metals Ltd Ordinary Shares,US,USD
GXOCF,Granite Oil Corp,US,USD
GXP,Great Plains Energy Inc.,US,USD
GXPPL,Great Plains Energy Inc.,US,USD
GXRFF,Prospera Energy Inc Common Shares,US,USD
GXSBF,Geox Spa Ordinary Shares (Italy),US,USD
GXSBY,Geox Spa Unsponsored ADR (Italy),US,USD
GXSFF,Goldsource Mines Inc Ordinary Shares (Canada),US,USD
GXTG,Global X Funds Global X Thematic Growth ETF,US,USD
GXXM,Gex Mgmt Inc Common Stock,US,USD
GXXMD,Gex Mgmt Inc Common Stock,US,USD
GXYEF,Galaxy Entertainment Group Limited Ordinary Shares (Hong Kong),US,USD
GXYEY,Galaxy Entertainment Group Ltd.,US,USD
GXYYY,Galaxy Entmt Group Ltd ADR Unsponsored (Hong Kong),US,USD
GYB,Fiske plc,US,EUR
GYB.CL,Corporate Asset Backed Corporation,US,USD
GYC,"Corporate Asset Backed Corp., CABCO Trust 2004-102 SBC Commun Float Rate",US,USD
GYEN,AdvisorShares Gartman Gold/Yen ETF,US,USD
GYGC,Guyana Gold Corp Common Stock,US,USD
GYLD,Arrow Dow Jones Global Yield ETF,US,USD
GYNAD,"Guyana Goldstrike, Inc. Ordinary Shares",US,USD
GYNAF,"Guyana Goldstrike, Inc. Ordinary Shares",US,USD
GYOG,"Green Energy Enterprises, Inc. Common Stock",US,USD
GYPHQ,Gryphon Gold Corp Common Stock,US,USD
GYPPF,GYP Properties Ltd Ordinary Shares (Singapore),US,USD
GYRMF,Global Yatirim Hldg A.S.,US,USD
GYRO,"Gyrodyne, LLC Common Stock",US,USD
GYRRF,Silver Wolf Exploration Ltd Ordinary Shares,US,USD
GYSLF,Eco Oro Minerals Corp Ordinary Shares (Canada),US,USD
GYSN,Greyson International Inc. Common Stock,US,USD
GYSRF,"Geyser Brands, Inc. Com (Canada)",US,USD
GYST,"The Graystone Company, Inc. Common Stock",US,USD
GYSTD,Graystone Co Inc,US,USD
GYTI,Gyrotron Technology Inc,US,USD
GYUAF,Gs Yuasa Corp Kyoto Ordinary Shares (Japan),US,USD
GYYMF,Gym Group PLC Ordinary Shares GBPO.0001 (United Kingdom),US,USD
GYYSF,Gascoyne Resources Ltd Ordinary Shares (Australia),US,AUD
GZCC,Guozi Zhongyu Capital Holdings Company Common Stock,US,USD
GZDIF,Grizzly Discoveries Inc. Common Shares (Canada),US,USD
GZFHF,Gozde Girisim Sermayesi Yatirim Ortakligi A.S.,US,USD
GZIC,GZ6G Technologies Corp. Common Stock,US,USD
GZICD,Green Zebra International Corp,US,USD
GZITF,Yuexiu Transport Infrastructure Ltd. Ordinary Shares (Bermuda),US,USD
GZPFY,Gazprom Neft PJSC American Depositary Receipts - Sponsored,US,USD
GZPHF,Guangzhou Pharmaceutical Co Ltd H Shs Ordinary Shares,US,USD
GZPHY,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,US,USD
GZPMF,Gazprom PJSC Rur Ord Shs Ordinary Shares (Russia),US,USD
GZPZF,"Gaztransport Technigaz Ordinary Shares Eur 0,01 (France)",US,USD
GZPZY,Gaztransport & Tecnigaz American Depository Receipt (France),US,USD
GZT,EVA Precision Industrial Holdings Ltd.,US,EUR
GZTGF,GAZIT GLOBE LTD Ordinary Shares,US,USD
GZUHF,Guangzhou R & F Properties Co Ltd Shares H (China),US,USD
GZUHY,Guangzhou R & F Properties Co Ltd Unsponsored ADR representing Shares -H- (China),US,USD
H,Hyatt Hotels Corporation,US,USD
HA,"Hawaiian Holdings, Inc. Common Stock",US,USD
HAAC,Health Assurance Acquisition Corp. Class A Common Stock,US,USD
HAACU,Health Assurance Acquisition Corp. SAIL Securities,US,USD
HAACW,Health Assurance Acquisition Corp. Warrants,US,USD
